,username,tweet
126,acunilicali,#OSesTürkiye yeni sezonu bu akşam saat 20.00'de @tv8'de başlıyor. @osesturkiye @ebrugundes #BeyazıtÖztürk @muratboz @oguzhankoc https://t.co/PFHYIy4jSX
127,acunilicali,"2018 yılında kaybettiğimiz değerli çalışma arkadaşımız, genç kardeşim Alper Baycın’ın adını yaşatmak adına Antalya Muratpaşa’da Kameraman Alper Baycın Parkı’nın açılışındaydık. Seni asla unutmayacağız... https://t.co/1P48G203KD"
128,acunilicali,Hayatı rap ile kovalayanların hikayesi “Kovala” #EXXEN’de.. @exxentr https://t.co/zvJWGD8eXt
129,acunilicali,#KırmızıOda yeni sezon ilk bölümüyle bu akşam 20.00'de #TV8'de başlıyor.. @tv8 @kirmiziodadizi https://t.co/WzAjvmYE6k
130,acunilicali,"#UEFAŞampiyonlarLigi'nde ilk grup maçları, bu akşam 19.45 ve 22.00'deki canlı yayınlarla #EXXEN'de.. @exxentr https://t.co/EUBpXfZdmz"
131,acunilicali,"Bu akşam 20.30'da Haber Global'de Candaş Tolga ile #AzÖnceKonuştum'un konuğuyum.. @haberglobal @azonce_konustum
@ctisik https://t.co/MNVB5PuWGS"
132,acunilicali,"Zuhal Topal’la Yemekteyiz az sonra #TV8’de başlıyor. Hayırlı olsun..

@tv8 @yemekteyiztv #ZuhalTopallaYemekteyiz #Yemekteyiz https://t.co/IZLX1T7kGS"
133,acunilicali,"2.Sayfa magazin programımız az sonra canlı yayınla TV8’de başlıyor, Müge ve Gülşen’e gönülden başarılar. Hayırlı olsun.. @tv8 #TV8 https://t.co/On8L76EY7q"
134,acunilicali,Bu muhteşem dizide emeği geçen herkese ve yoğun ilgi gösteren tüm Exxen üyelerine teşekkür ederim. İyi seyirler. #LeylaileMecnun @LeylaileMecnun @exxentr #EXXEN https://t.co/oOAyFxs5rf
135,acunilicali,Leyla ile Mecnun 8 yıl sonra yine sizlerle buluştu. Bu yola güzel bir hayalle çıktık ve olağanüstü bir ilgi görerek beklediğimin çok üstünde bir izlenme sayısına ulaştı.
136,acunilicali,Yoğun isteğiniz üzerine Leyla ile Mecnun'u 1 saat öne çektik. Saat 23.00’te yayında olacak.. İyi seyirler :)
137,acunilicali,"#LeylaileMecnun yepyeni bölümleriyle tam kadro yarın #EXXEN’de başlıyor 

@atayaliko @serkoperko @osmansonant @taylan1789 @mcengizbozkurt @bendenizler @burakaksak @exxentr @leylailemecnun https://t.co/ecvCJY3jNU"
138,acunilicali,"30 Ağustos Zafer Bayramımızın 99. yıl dönümünü kutluyor, başta Ulu Önder Gazi Mustafa Kemal Atatürk ve silah arkadaşları olmak üzere tüm şehitlerimizi saygı ve rahmetle anıyorum.🇹🇷 https://t.co/umYKxGquMz"
139,acunilicali,"MasterChef'te sizi ağırlamak büyük mutluluk. Her biriniz madalyalarınızla bize büyük gurur yaşattınız, sağ olun var olun 🇹🇷 https://t.co/RcTVOtr6Of"
140,acunilicali,Gündüz kuşağının başarılı ismi Zuhal Topal artık @tv8'de.. Hoş geldin. https://t.co/KkMytDFdQI
141,acunilicali,"Kastamonu, Sinop ve Bartın’da yaşanan sel felaketi sebebiyle hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, ailelerine ve milletimize başsağlığı ve sabırlar dilerim."
142,acunilicali,"Yangınları söndürmek için özveriyle ve fedakarca mücadele eden, yardım ve destekte bulunan kamu görevlilerimize, itfaiyecilerimize ve tüm vatandaşlarımıza çok teşekkürler. Bu zor günleri hep beraber dayanışma içerisinde aşacak, yaralarımızı birlikte saracağız."
143,acunilicali,Güzel ülkemizin birçok farklı noktasında meydana gelen yangınlar nedeniyle yaşanan tüm kayıplar için çok derin bir üzüntü yaşıyoruz.
144,acunilicali,"Herkesin emeğine sağlık. #LeylaileMecnun çok yakında tam kadro yepyeni bölümleriyle #EXXEN'de..

@exxentr @LeylaileMecnun https://t.co/aU8UJQjdBm"
145,acunilicali,"Bizim bu yayınla oynama, ekleme, değiştirme hakkımız yoktur. Gelen yayının üzerine sadece Türkçe seslendirme ekleyerek yayınlamak zorundayız. Fotoğraflardan da görüldüğü üzere diğer kanallardan yayınlanmış maçlardan görüntüler ve işte sanal reklamlar.. https://t.co/igbHZVMuDD"
146,acunilicali,"Türkiye’de oynanan maçın yayın hakları nasıl Türk kulüplerininse, Hollanda’da oynanan maçın yayın hakları da onlara aittir. Bize gelen yayın sinyalini ilgili kulübün yayıncı firması sağlamaktadır. Yayıncılar farklı ülkelere farklı yayın sinyalleri gönderebilirler."
147,acunilicali,PSV - Galatasaray maçında TV’de yayınlanan sanal reklamlar ve yaşanan teknik sorun Hollandalı servis sağlayıcıdan kaynaklanmıştır. Uygulanan sanal reklamlar tamamen bilgimiz dışındadır. TV8’in bir gelir elde etmesi asla söz konusu değildir..
148,acunilicali,https://t.co/hTBHe2CoEA
149,acunilicali,"Vatanımıza ve bayrağımıza sahip çıkan tüm şehitlerimizi saygı, minnet ve rahmetle anıyorum. Sizi hiçbir zaman unutmayacağız. https://t.co/y6mHvTtxCN"
150,acunilicali,"Türk sinemasının unutulmaz isimlerinden, usta yönetmen ve usta oyuncu Kartal Tibet’e Allah’tan rahmet dilerim. Mekanı cennet olsun. https://t.co/Z0on02NVK0"
151,acunilicali,Destek olan herkese binlerce teşekkürler. Taraftarımızdan tek ricam bu şahıs benimle ilgili bundan sonra geçmişe dair yeni bir yalan haber yaparsa zamanında niye bu haberi kullanmadın diye sormanız.
152,acunilicali,"Çok teşekkürler, fitne sokuyorsun derken bunu kastediyordum güzel örnek verdin. 5 senede 2 kere Samandıra'ya gittim, biri Ersun hocayı ziyarete diğeri yönetimin daveti. Sende hastalık galiba bu, aklınca fitne sokacaksın yine. Allah şifa versin.. https://t.co/0ZDSaGAIsz"
153,acunilicali,"@sercanhamzaolu Haber yapıyorum şemsiyesi altında sahte beklenti yaratırsan, fitne sokarsan bunları yaşaman normal. Geçenlerde başkanla aramda geçen hayali bir konuşma uydurmuştun, yalan haber yaptığına bizzat şahidim."
154,acunilicali,"#Survivor2021’de yarışan tüm yarışmacılarımızı ve bu sezonda emeği geçen ekibimizi gönülden tebrik ediyorum. Sezonun şampiyonu İsmail Balaban'ı kutluyorum. Bizimle bu heyecanı ekranlardan paylaşan tüm seyircilerimize sonsuz teşekkürler.. 
#SurvivorTürkiye @survivorturkiye https://t.co/6S353NWTua"
155,acunilicali,"Survivor yarı finali bu akşam saat 20.00'de canlı yayınla @tv8'de @survivorturkiye 

#Survivor
#Survivor2021
#SurvivorTürkiye
#DominicanRepublic https://t.co/r3BuMT3b0s"
156,acunilicali,@igecetumblr ben Carolina dedim arkadaşlar Katerina yazmış :)
157,acunilicali,@igecetumblr Katerina :)
158,acunilicali,Aleyna Ç - Merve eşleşsin mi?
159,acunilicali,Aleyna Ç - Ayşe eşleşsin mi?
160,acunilicali,Aleyna K - Merve eşleşsin mi?
161,acunilicali,Aleyna K - Ayşe eşleşsin mi?
162,acunilicali,Berkay - Dora eşleşsin mi?
163,acunilicali,Berkay - Steven eşleşsin mi?
164,acunilicali,Berkay - Poyraz eşleşsin mi?
165,acunilicali,Batuhan - Dora eşleşsin mi?
166,acunilicali,Batuhan - Steven eşleşsin mi?
167,acunilicali,Batuhan - Poyraz eşleşsin mi?
168,acunilicali,İsmail - Steven eşleşsin mi?
169,acunilicali,İsmail - Dora eşleşsin mi?
170,acunilicali,İsmail - Poyraz eşleşsin mi?
171,acunilicali,#Survivor yarışmacı eşleşme anketi.. #SurvivorTürkiye #Survivor2021 #TV8 #AcunMedya @survivorturkiye
172,acunilicali,"19 Mayıs Atatürk’ü Anma, Gençlik ve Spor Bayramımız kutlu olsun. Başta Ulu Önder Gazi Mustafa Kemal Atatürk olmak üzere, tüm şehitlerimizi saygı, rahmet ve minnet ile anıyorum. #19MAYIS https://t.co/BZychczgv1"
173,acunilicali,"#KralŞakir’den çocuklara sürpriz.. #KralŞakirCumburlop şimdi #EXXEN'de yayında

@exxentr @kralsakirresmi @varolyasaroglu @grafi2000prd https://t.co/2rfD81g6hM"
174,acunilicali,#23Nisan Ulusal Egemenlik ve Çocuk Bayramı Kutlu Olsun.🇹🇷 https://t.co/JeaHz3S1YG
175,acunilicali,Umarım Beşiktaş’a klavyen dışında benim Fenerbahçe’ye verdiğim desteğin yüzde birini vermişsindir.
176,acunilicali,Senin gibi içindeki kötülükleri dökenler böyle değerli bir kulübü temsil etmemeli. Yüzün kızarır mı bilmem ama Beşiktaş’ın destek kampanyasını kanalımda ücret talep etmeden yayınladım. Hatta Beşiktaş’a senden daha fazla destek vermiş olabilirim.
177,acunilicali,Bize bu şekilde bir imayi yapacak kadar akıl tutulması yaşaman ilginç. Beşiktaşlı dostlarımız yanlış anlamasın diye planlanan Erzurumspor gecesini erteledik. Dominik’ten yayın yapmak zorunda kalacağız. https://t.co/vPzTGctuxD
178,acunilicali,"Survivor 2021 yeni bölümüyle bu akşam 20.00’de @tv8’de.. 

#Survivor #Survivor2021 #SurvivorTürkiye #TV8 @survivorturkiye https://t.co/uHwK07JGRT"
179,acunilicali,"Survivor 2021 yeni bölümüyle bu akşam 20.00’de @tv8’de.. 

#Survivor #Survivor2021 #SurvivorTürkiye #TV8 @survivorturkiye https://t.co/fUV8UA5t8p"
180,acunilicali,"Survivor yeni bölümüyle yarın akşam 20.00’de @tv8’de.. 

#Survivor #Survivor2021 #SurvivorTürkiye #TV8 @survivorturkiye https://t.co/zqLUfykXqF"
181,acunilicali,"Survivor Birleşme Partisi bu akşam 20.00’de @tv8’de..

#Survivor #SurvivorTürkiye #SurvivorGreece #Survivor2021 #tv8 #JasonDerulo @survivorturkiye @SurvivorGreece https://t.co/ketI7R8Nkh"
182,acunilicali,"#OSesTürkiyeRap 2. bölümüyle bu Cuma #EXXEN’de yayında..

@eypio @murdaworld @Hadise #Mero @hejajeh @osesturkiye @exxentr https://t.co/zVljNCrp0e"
183,acunilicali,"18 Mart Çanakkale Zaferi ve Şehitleri Anma Günümüzün 106. yıl dönümünde Ulu Önder Gazi Mustafa Kemal Atatürk’ü ve tüm şehitlerimizi saygı, rahmet ve minnet ile anıyorum.
#18MartÇanakkaleZaferi https://t.co/MB2HfR4jCY"
184,acunilicali,"O Ses Türkiye’de rap zamanı.. 
Hadise, Murda, Eypio, Mero ve Heja ile #OSesTürkiyeRap bu Cuma ilk bölümüyle #EXXEN’de yayında..

@eypio @murdaworld @Hadise #Mero @hejajeh @osesturkiye https://t.co/HVSTsrrKWp"
185,acunilicali,"Unutamayacağım bir bölüm.. #Survivor2021 bu akşam 20.00’de @tv8’de. @survivorturkiye 

#Survivor #SurvivorTürkiye #tv8 https://t.co/pduKcCujVe"
186,acunilicali,"Exxen’in Survivor’a götürdüğü 100 Survivor severden biri olmak, partiye katılmak, yarışmaları izlemek ve Survivor heyecanını Ada’da yaşamak için https://t.co/xcWrDJyXQ9 üzerinden hemen üye ol, hemen başvur. Başvuru için son gün yarın. 
Üstelik pasaport yeterli, vize gerekmiyor. https://t.co/77eoD9YPSo"
187,acunilicali,#8MartDünyaKadınlarGünü Kutlu Olsun. https://t.co/j0lw9WDpIL
188,acunilicali,"Kadına şiddet bir insanlık suçudur.
#KadınaŞiddeteHayır"
189,acunilicali,"Bitlis’te meydana gelen talihsiz helikopter kazasında şehit olan askerlerimize Allah’tan rahmet, yaralılarımıza acil şifalar diliyorum. Başımız sağ olsun. 🇹🇷"
190,acunilicali,Şehit olan 13 vatandaşımıza Allah’tan rahmet; aileleri ve yakınlarına sabır diliyorum. Milletimizin başı sağ olsun. 🇹🇷
191,acunilicali,"Kral Şakir’in yeni filmi “Mikrop Avcıları” şu an EXXEN’de..
https://t.co/BJ9L4ZjlK1
@exxentr @kralsakirresmi @varolyasaroglu @grafi2000prd
#KralŞakir #MikropAvcıları #EXXEN https://t.co/YyHWY57Eex"
192,acunilicali,#OSesTürkiyeRap yarışmacı başvurusu için: https://t.co/iVT0fMO7Fm https://t.co/E2C8CYDNAr
193,acunilicali,"#Survivor2021 ilk bölümüyle tüm kategorilerde birinci oldu. Bütün ekip arkadaşlarımı kutluyor, seyircilerimize gönülden teşekkür ediyorum. #SurvivorTürkiye #Survivor @survivorturkiye @tv8 https://t.co/KvcH81EJnc"
194,acunilicali,İşte Survivor’ın yeni sezon ilk bölüm tanıtımı. Yarın 20.00’de @tv8’de... #Survivor2021 #SurvivorTürkiye #Survivor #TV8 @survivorturkiye https://t.co/A1NTR4Ty7w
195,acunilicali,"Büyük macera yarın akşam 20.00'de @tv8’de başlıyor, hayırlı olsun.. #Survivor2021 #SurvivorTürkiye  #Survivor  @survivorturkiye https://t.co/DC5dQBYmjd"
196,acunilicali,İşte #Survivor2021 Ünlüler Takımı.. Tüm yarışmacılarımıza başarılar dilerim. #SurvivorTürkiye 9 Ocak Cumartesi 20.00’de @tv8’de başlıyor.. @survivorturkiye https://t.co/b3HZrClK8h
197,acunilicali,İşte #Survivor2021 Gönüllüler Takımı.. Tüm yarışmacılarımıza başarılar dilerim. #SurvivorTürkiye 9 Ocak Cumartesi @tv8’de başlıyor.. @survivorturkiye https://t.co/YckLTIQCRf
198,acunilicali,Çocukların en sevdiği kahraman #KralŞakir’in yeni çizgi filmleri #EXXEN'de. Ailemize hoş geldin Kral Şakir. @kralsakirresmi @varolyasaroglu @grafi2000prd @exxentr https://t.co/9Jf9PbcyVL
199,acunilicali,Nazar değmesin :) https://t.co/pSXe47zjRh
200,acunilicali,Exxen 1 Ocak’ta seyircimizle buluşacak. Amacımız bütün izleyicilerimizin Exxen ile buluşabilmesi. Bu nedenle Exxen’in aylık ücreti herkesin ödeyebileceği bir rakam olacak. #Exxen @exxentr @kayahasancan https://t.co/GKPABq0E4X
201,acunilicali,Hasan Can Kaya 1 Ocak itibarıyla Exxen platformumuzda yer alacak. Hasan Can’ın çalışmalarını sürdürüp daha başarılı olabilmesi için emeğinin karşılığını bir ölçüde alması gerekiyor. Son dönemlerde gördüğüm en çalışkan ve zeki insanlardan biri.
202,acunilicali,Şampiyonlar Ligi maçında temsilcimiz Başakşehir'in maruz kaldığı ırkçı saldırıyı kınıyorum! Onurlu bir duruş sergileyip sahadan çekilen temsilcimizi tebrik ederim. #Notoracism https://t.co/XrQNG76iek
203,acunilicali,Bunu sağlamak yaşadığımız iftira kampanyasına değer. Sevgiler... @Deniz_Zeyrek
204,acunilicali,"Hukuki haklarımızı sonuna kadar kullanacağız. Siz kininizi kusmaya devam edin, biz çalışmaya devam edeceğiz. İzleyicilerimize de belirtmek isterim ki, bir genç eskiden yaptığı hataları nedeniyle toplumdan linç yemek üzereyken onun hayatı boyunca yaşayacağı mağduriyeti engelledik."
205,acunilicali,"Belediyeler arasında parti ayrımı yapıyorsunuz, farklı ücretler alıyorsunuz. İFTİRA!
Hiçbir zaman belediye ayrımı yapmadık ve yapmayız.
Bir yazıya 3 yalan ve 1 iftara sığdırabilmek gerçekten büyük başarı, tebrikler. Tabii inandırabilirsen..."
206,acunilicali,"Diskalifiyeyi reyting malzemesi yaptınız. YALAN!
Yayında gerçekleşen diskalifiye anını reyting malzemesi yapmadık, aksine yayında kendini ifade edip kalıcı hasar görmemesini sağladık. Uğur bu yaklaşımımızın farkında ve bizzat bana teşekkür etti."
207,acunilicali,"Diskalifiyeden sonra 10 gün daha çekim yaptınız. YALAN! Canlı yayında elediniz. YALAN!
MasterChef Türkiye çekimler gerçekleştikten birkaç gün sonra izleyiciyle buluşuyor, canlı yayınlanan bir program değil, izleyicimiz de bunu bilir."
208,acunilicali,Başöğretmenimiz Ulu Önder Mustafa Kemal Atatürk başta olmak üzere tüm öğretmenlerimizin Öğretmenler Günü kutlu olsun. #ÖğretmenlerGünü https://t.co/XZunoY1u1S
209,acunilicali,Uğur Yılmaz Deniz isimli yarışmacının sosyal medyada kullandığı terbiye sınırlarını aşan paylaşımları nedeniyle Masterchef yarışmasıyla ilişiği kesilmiştir.
210,acunilicali,"Cumhuriyetimizin kurucusu Ulu Önder Gazi Mustafa Kemal Atatürk’ü vefatının 82. yılında sevgi, saygı ve minnetle anıyorum. #10Kasım https://t.co/iejfZq5lJq"
211,acunilicali,"Umut oldukça hayat güzeldir! Bu günler geçecek, atlatacağız. Yaralarımızı hep birlikte saracağız. Tüm İzmir halkına bir kez daha geçmiş olsun. Bir daha aynı acıların yaşanmaması için gerekli önlemleri almalıyız."
212,acunilicali,Canla başla çalışarak minik kardeşlerimizi kurtaran arama kurtarma ekiplerimize ne kadar teşekkür etsek azdır. Elif ve Ayda’yı Allah bize bağışladı. Yaşadığım mutluluğun tarifi yok. İki yavrumuza da acil şifalar diliyorum. https://t.co/hT1s2bwikg
213,acunilicali,Depremi hisseden ve etkilenen tüm vatandaşlarımıza geçmiş olsun. Dualarımız onlarla.. #Deprem https://t.co/FI7kkyxXKv
214,acunilicali,Cumhuriyetimizin kurucusu Gazi Mustafa Kemal Atatürk’ü ve aziz şehitlerimizi saygı ve rahmetle anıyorum. Cumhuriyetimizin 97. yılı kutlu olsun. #29EkimCumhuriyetBayramı https://t.co/BhymlYdBR6
215,acunilicali,Karabağ’ı kurtarmak için verdiği haklı mücadelede Azeri kardeşlerimizin yanındayız. Sivillere kadar uzanan kanlı mezalimi lanetliyorum! Dost ve kardeş Azerbaycan’ın 18 Ekim Bağımsızlık Günü kutlu olsun. #AzerbaycanBağımsızlıkGünü https://t.co/fc09PpU49M
216,acunilicali,#DoğduğunEvKaderindir'in yeni sezon ilk bölümü birazdan @tv8‘de başlıyor.. @dogdugunev @dmtzdmr @ibrahimcelikkol https://t.co/pndpSlESO2
217,acunilicali,#DoğduğunEvKaderindir ‘in yeni sezonunda tüm ekibe ve oyuncularımıza başarılar dilerim.. Yeni bölüm bu akşam 20.00'de @tv8 'de..👍👍👍👍👍 @dogdugunev @dmtzdmr @ibrahimcelikkol https://t.co/XlbxPJQozw
218,acunilicali,Bizden haksız bedel talep edip istediğini alamayınca hakaret yolunu seçen bu terbiyesiz kişiye cevabımızı mahkemede vereceğiz. Tazminatı ise işitme engelli miniklerimiz için kullanacağız.
219,acunilicali,Yeni dijital platformumuz EXXEN’de yakında beraberiz.. #Exxen https://t.co/XglcE4aBzG
220,acunilicali,Dizüstü bilgisayarı olmayan kardeşlerimize destek için bu akşam 23.15’te @tv8’de çok büyük bir dayanışmaya imza atıyoruz.. #HaydiŞimdi #TV8 https://t.co/yEtvbKfCO8
221,acunilicali,Kardeşlerimizin eğitimden mahrum kalmamaları için Pazar akşamı TV8’de büyük bir kampanya düzenliyoruz. Hep beraber onları desteklemek için elimizden geleni yapalım.
222,acunilicali,Dizüstü bilgisayarı olmadığı için uzaktan eğitimde büyük zorluk çeken kardeşlerimiz var. Bu durum hepimizi çok üzüyor.
223,acunilicali,Sevgili Candaş Tolga’nın “Az Önce Konuştum” programının canlı yayın konuğuyum..  @HaberGlobal @ctisik
224,acunilicali,#KırmızıOda Yeni bölümü bu akşam 20.00’de @tv8’de.. #TV8 #BinnurKaya https://t.co/r33OqfjZgc
225,acunilicali,"Ulu Önder Gazi Mustafa Kemal Atatürk ve aziz şehitlerimizi saygı ve minnet ile anıyor, tüm milletimizin 30 Ağustos Zafer Bayramı'nı kutluyorum. #30Ağustos https://t.co/RXFOysANPY"
226,acunilicali,Yeni sezonda Fenerbahçemizin maçlarını birlikte yine aynı heyecanla izleyeceğiz. #Fenerbahçe #SemihÖzsoy
227,acunilicali,"Fenerbahçe’nin başarısı için gece gündüz emek veren, klubümüzün menfaatlerini gözetmeyi kendine görev edinen, zekasına hayran olduğum, dostluğunu her zaman hissettiğim Semih Özsoy’a klubümüze sağladığı katkılar için gönülden teşekkür ediyorum."
228,acunilicali,"Sayın Bakanım, canlı yayında istenmeden oluşan bir durum oldu. Bundan sonra dikkat edeceğimizden şüpheniz olmasın. @drfahrettinkoca https://t.co/vtWaGBSNbj"
229,acunilicali,"#MasterChefTürkiye yeni sezon ilk bölümü birazdan @tv8 ‘de başlıyor, yarışmacılarımıza başarılar dilerim.. #MasterChef #AcunMedya #TV8 https://t.co/jd9viw3dwJ"
230,acunilicali,#Survivor2020’de mücadele eden tüm yarışmacılarımızı ve ekibimizi gönülden tebrik ediyorum. Bu zorlu sezonda Şampiyon olan Cemal Can’ı da kutluyorum. Sezon boyunca bize gösterdikleri ilgiden dolayı izleyicilerimize sonsuz teşekkürler. #SurvivorTürkiye #SurvivorFinal #Survivor https://t.co/r6F7plgcHr
231,acunilicali,"15 Temmuz’da canını ortaya koyarak bayrağımıza, vatanımıza ve devletimize sahip çıkan şehitlerimizi saygı, minnet ve rahmetle anıyorum. Sizi hiçbir zaman unutmayacağız. https://t.co/wexv1IGByE"
232,acunilicali,#Survivor2020 şampiyonu kim olacak? Büyük final bu akşam İstanbul Galataport’dan canlı yayınla 20.30’da @tv8 ’de.. #SurvivorTürkiye #SurvivorFinal #TV8 #TV8Survivor #Türkiye #galataport https://t.co/tAXM74COhz
233,acunilicali,"Dominik'te unutulmayacak bir 4'lü final yaşadık, bu akşam 3 isimle İstanbul yolcusuyuz. Oylama bu aksam, söz sizde, başarılar diliyorum... #SurvivorTürkiye #Survivor #Survivor2020 #TV8 #TV8Survivor #SurvivorFinal https://t.co/j58Bc5oXQM"
234,acunilicali,"#ExatlonChallenge yayınlandıktan hemen sonra Netflix’te 1 numara oldu, ilginize çok teşekkürler.. @acunmedyaglobal @netflixturkiye https://t.co/BbLBkL21w4"
235,acunilicali,"İki güzel kulübün de emeğinin ve hakkının yenmemesini isteyen bir yazıyı retweet yapmamdan neden rahatsız oldunuz? Bizzat bir kez de ben yazayım isterseniz;
Ne Adana Demirspor’un ne B.B Erzurumspor'un hakkı yenmesin, hak eden kazansın. https://t.co/6ZHPiVH0mh"
236,acunilicali,#DoğduğunEvKaderindir sezon finaliyle bu akşam 20.00’de @tv8 ‘de.. https://t.co/rC9EabDNMy
237,acunilicali,#BirGünOlsunTerketmedik @huseyinunes https://t.co/8QDSsL8Uyu
238,acunilicali,@frezyalibahar Aradaki 7 saat fark avantajımız olabilir mi sence? :)
239,acunilicali,"Survivor elemesiyle ilgili haber almaya çalışanlara kötü bir haberim var. Eleme çekimleri yayından 1 saat önce yapılacak, tahminleriniz tutmayabilir :) #SurvivorTürkiye #Survivor #Survivor2020 #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor"
240,acunilicali,Değerli hizmetleriniz için ben size teşekkür ederim. @akaraismailoglu https://t.co/cUysAcfbeY
241,acunilicali,"@DTural Dizi yorumlarını ilgiyle takip ediyordum. Survivor’ı izlemeye başlamana sevindim, yorumlarını merak ediyorum.."
242,acunilicali,"Tahta üzerine basmak kural ihlali değil, tranquilo :) #SurvivorTürkiye #Survivor #Survivor2020 #Ünlüler #Gönüllüler #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor https://t.co/qW6qNaGx7H"
243,acunilicali,"19 Mayıs Atatürk’ü Anma, Gençlik ve Spor Bayramımız kutlu olsun. Ulu Önder Gazi Mustafa Kemal Atatürk’ü ve tüm şehitlerimizi saygı ve minnetle anıyorum. #19MAYIS https://t.co/yNYWdkTGQK"
244,acunilicali,Sevgili Ahmet Ercanlar’ın ‘Sansürsüz Futbol’ kanalına konuk oldum. Güzel bir sohbet oldu. @chemedya https://t.co/0aj9OJDpQ4 https://t.co/uVtW5hEEk9
245,acunilicali,"@akirzgn1 Tabii ki kardeşim, iletişim bilgilerini DM’den yollarsan videoyu seve seve gönderirim."
246,acunilicali,"Bu akşam #Saat21deAlkışlıyoruz 

Kimleri mi? Bu zor dönemde soframızdan gıdamız eksik olmasın diye her şeye rağmen üretmeye devam eden çiftçilerimizi.

#DünyaÇiftçilerGünü Kutlu Olsun 
@TCTarim @bekirpakdemirli https://t.co/MM6vZ4YSY3"
247,acunilicali,"Türkiye’ye döneceğim haberi yanlış, bölgedeki vatandaşlarımızı bulundukları adalardan alıp ekibimizin bir kısmıyla Türkiye’ye yolluyoruz, özlem doluyum o ayrı.."
248,acunilicali,"Erzurum’umuzun önemli değerlerinden, bestelediği ve seslendirdiği şarkılarla hayatımızda önemli bir iz bırakan İbrahim Erkal’ı rahmetle ve özlemle anıyorum. #UnutmadıkCanısı @huseyinunes"
249,acunilicali,"Bu pozisyona itiraz olmuş, ben net dışarıda görüyorum, pek tartışmalı gelmedi bana :) #SurvivorTürkiye #Survivor #Survivor2020 #Ünlüler #Gönüllüler #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor https://t.co/ldButeHzzI"
250,acunilicali,"Ulusal egemenliğimizin ve TBMM’nin kuruluşunun 100.yılını büyük bir gururla kutluyor, Cumhuriyetimizin Kurucusu Ulu Önder Gazi Mustafa Kemal Atatürk’ü saygı ve özlemle anıyorum. 23 Nisan Ulusal Egemenlik ve Çocuk Bayramımız kutlu olsun. #23NisanUlusalEgemenlikveCocukBayramı https://t.co/pXn2eruBFs"
251,acunilicali,#Survivor2020 ’nin Birleşme Partisi bu akşam 20.00’de TV8’de.. #SurvivorTürkiye #Survivor #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor #birleşmepartisi #dominicanrepublic @survivorturkiye @tv8 https://t.co/Pevv6kBIIN
252,acunilicali,"Ülkemizde huzur ve güvenliği sağlayan, gece gündüz fedakarca görev yapan Türk Polis Teşkilatımızın 175. yılı kutlu olsun! #PolisTeşkilatı175Yaşında https://t.co/DuzsgQboZf"
253,acunilicali,"18 Mart Çanakkale Zaferi ve Şehitleri Anma Günümüzün 105’inci yıl dönümünde başta Ulu Önder Gazi Mustafa Kemal Atatürk olmak üzere tüm kahraman şehitlerimize Allah’tan rahmet diliyor, saygıyla anıyorum. #18MartÇanakkaleZaferi https://t.co/XThOfN1ZcG"
254,acunilicali,Yeni programımız Exatlon Challenge Temmuz ayında Netflix’te. Birçok ülkede başarı sağladığımız Exatlon ile Türkiye’de de yayında olacağımız ve Netflix sevenleri ile buluşacağımız için çok mutluyuz. #ExatlonChallenge #Netflix #AcunMedya  @netflixturkiye @acunmedya https://t.co/6RVyWU0dCb
255,acunilicali,"Bu akşam Survivor iletişim oyununda çok duygusal anlar yaşandı. Kaçırmamanızı tavsiye ederim..
#SurvivorTürkiye #Survivor #Survivor2020 #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor #dominicanrepublic https://t.co/PrlBOvKTGo"
256,acunilicali,#8MartDünyaKadınlarGünü Kutlu Olsun. https://t.co/bAqaXSXkAQ
257,acunilicali,"Başımız sağolsun. Şehitlerimize Allah’tan rahmet, yaralılarımıza acil şifalar dilerim. Allah tüm milletimize sabır versin. https://t.co/zMZMbrJlcs"
258,acunilicali,"Survivor 2020 ilk bölümüyle şimdiye kadarki en iyi başlangıcını yaptı. Bu rekor izlenme oranı için bütün ekip arkadaşlarımı kutluyor, izleyicilerimize gönülden teşekkür ediyorum. #SurvivorTürkiye #Survivor #Survivor2020 #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor https://t.co/b3oZc96bD6"
259,acunilicali,Survivor yeni sezon ilk bölüm birazdan TV8’de başlıyor.. @survivorturkiye @tv8 #SurvivorTürkiye #Survivor #Survivor2020 #Ünlüler #Gönüllüler #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor #DominicanRepublic https://t.co/cNKMopbcd6
260,acunilicali,"İşte Survivor yeni sezon ilk bölüm tanıtımı, Pazar 20.00’de TV8’de.. #SurvivorTürkiye #Survivor #Survivor2020 #Ünlüler #Gönüllüler #TV8 #SurvivorÜnlüler #SurvivorGönüllüler #TV8Survivor #DominicanRepublic https://t.co/2bfTnSTmnq"
261,acunilicali,"Ünlüler Takımı; https://t.co/PBBciDsad9 
Gönüllüler Takımı; https://t.co/RM4oZr5QbM"
